restaurant_name,original_category,standard_category,item_type,item_name,grammage,description,price_ron,currency,scraped_at
La Mama,Meniu General,Mâncăruri Gătite & Specialități,Mâncare Gătită,Oală cu ciorbă rădăuțeană (2420g),,Produsele din categoria Mancare la Oala se pot livra in termen de 24 ore de la primirea comenzii.,115.0,RON,2026-09-04T14:33:41.794Z
La Mama,Meniu General,Mâncăruri Gătite & Specialități,Mâncare Gătită,Oală cu ciorbă de pui a la grec (2450g),,Produsele din categoria Mancare la Oala se pot livra in termen de 24 ore de la primirea comenzii.,115.0,RON,2026-09-04T14:33:41.794Z
La Mama,Meniu General,Mâncăruri Gătite & Specialități,Mâncare Gătită,Oală cu ciorbă de burtă (2440g),,Produsele din categoria Mancare la Oala se pot livra in termen de 24 ore de la primirea comenzii.,145.0,RON,2026-09-04T14:33:41.794Z
La Mama,Meniu General,Mâncăruri Gătite & Specialități,Mâncare Gătită,Oală cu cremă de linte (2400g),,Produsele din categoria Mancare la Oala se pot livra in termen de 24 ore de la primirea comenzii.,85.0,RON,2026-09-04T14:33:41.794Z
La Mama,Meniu General,Mâncăruri Gătite & Specialități,Mâncare Gătită,Oală cu supă cremă de mazăre (2400g),,Produsele din categoria Mancare la Oala se pot livra in termen de 24 ore de la primirea comenzii.,85.0,RON,2026-09-04T14:33:41.794Z
La Mama,Meniu General,Mâncăruri Gătite & Specialități,Mâncare Gătită,Oală cu tocăniță de cartofi cu carne de porc (1200g),,Produsele din categoria Mancare la Oala se pot livra in termen de 24 ore de la primirea comenzii.,105.0,RON,2026-09-04T14:33:41.794Z
La Mama,Meniu General,Garnituri,Garnitură,Tavă cu pilaf de orez cu ciuperci (1200g),,Produsele din categoria Mancare la Oala se pot livra in termen de 24 ore de la primirea comenzii.,55.0,RON,2026-09-04T14:33:41.794Z
La Mama,Meniu General,Mâncăruri Gătite & Specialități,Mâncare Gătită,Tavă cu tocăniță de ciuperci (1000g),,Produsele din categoria Mancare la Oala se pot livra in termen de 24 ore de la primirea comenzii.,85.0,RON,2026-09-04T14:33:41.794Z
La Mama,Meniu General,Mâncăruri Gătite & Specialități,Mâncare Gătită,Oală cu mâncare de mazăre cu pui (1200g),,Produsele din categoria Mancare la Oala se pot livra in termen de 24 ore de la primirea comenzii.,85.0,RON,2026-09-04T14:33:41.794Z
La Mama,Meniu General,Mâncăruri Gătite & Specialități,Mâncare Gătită,Tavă cu cartofi cu rozmarin,,"Descriere: Cartofi rumeni si aromatizati, gata de servit. Ingrediente: Cartofi, usturoi, rozmarin, ulei, condimente. Gramaj - 1200g",68.0,RON,2026-09-04T14:33:41.794Z
La Mama,Meniu General,Garnituri,Garnitură,Tavă cu piure cu trufe,,"Descriere: Piure de cartofi, cremos si gustos cu ulei de trufe. Ingrediente: Cartofi, lapte, unt. Gramaj - 1200g",65.0,RON,2026-09-04T14:33:41.794Z
La Mama,Meniu General,Mâncăruri Gătite & Specialități,Mâncare Gătită,Tavă cu pulpe de pui la cuptor (800g),,Produsele din categoria Mancare la Oala se pot livra in termen de 24 ore de la primirea comenzii.,100.0,RON,2026-09-04T14:33:41.794Z
La Mama,Meniu General,Garnituri,Garnitură,Tavă cu piure de cartofi (1200g),,Produsele din categoria Mancare la Oala se pot livra in termen de 24 ore de la primirea comenzii.,55.0,RON,2026-09-04T14:33:41.794Z
La Mama,Meniu General,Mâncăruri Gătite & Specialități,Mâncare Gătită,Tavă cu gulaș ardelenesc (1400g),,Produsele din categoria Mancare la Oala se pot livra in termen de 24 ore de la primirea comenzii.,135.0,RON,2026-09-04T14:33:41.794Z
La Mama,Meniu General,Mâncăruri Gătite & Specialități,Mâncare Gătită,Tavă cu musaca (1400g),,Produsele din categoria Mancare la Oala se pot livra in termen de 24 ore de la primirea comenzii.,120.0,RON,2026-09-04T14:33:41.794Z
La Mama,Meniu General,Mâncăruri Gătite & Specialități,Mâncare Gătită,Tavă cu ghiveci călugăresc (1400g),,Produsele din categoria Mancare la Oala se pot livra in termen de 24 ore de la primirea comenzii.,95.0,RON,2026-09-04T14:33:41.794Z
La Mama,Meniu General,Mâncăruri Gătite & Specialități,Mâncare Gătită,Tavă cu păstrăv (3 buc) 780g,,Produsele din categoria Mancare la Oala se pot livra in termen de 24 ore de la primirea comenzii.,145.0,RON,2026-09-04T14:33:41.794Z
La Mama,Meniu General,Mâncăruri Gătite & Specialități,Mâncare Gătită,Tort de Mere,,"Deliciul casei, Tortul de mere La Mama, cântărind 1,4 kg, este un festin pentru simțuri. Cu mere fragede și o crustă aurie acest tort este alegerea ideală pentru a împărtăși bucuria unei mese în familie sau pentru a indulci orice întâlnire cu prietenii. Oferă-te să gusti tradiția în fiecare înghițitură cu Tortul de mere La Mama. Zahar caramelizat de noi, mere din Romania, oua, unt, faina, vanilie si un mot de frisca! Alergeni: oua, lactoza, gluten",145.0,RON,2026-09-04T14:33:41.794Z
La Mama,Meniu General,Mâncăruri Gătite & Specialități,Mâncare Gătită,Tavă 10 clătite cu dulceață,,"Descriere: Clatite ca la mama acasa, pufoase foc si cu multa dulceata.",75.0,RON,2026-09-04T14:33:41.794Z
Taverna Sârbului,Meniu Mancare,Mâncăruri Gătite & Specialități,Mâncare Gătită,1Add,,,100.0,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Meniu Mancare,Mâncăruri Gătite & Specialități,Mâncare Gătită,Biftek tartar,300g,"muschi de vita, unt, oua, castraveti murati, capre, ceapa, mustar, ketchup, pasta de tomate, paine toast, usturoi, sare, piper, boia 1 Add",178.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Meniu Mancare,Mâncăruri Gătite & Specialități,Mâncare Gătită,Salata Caesar,370g,"piept de pui, salata iceberg, crutoane, dressing, lamaie, otet balsamic, sare 1 Add",49.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Meniu Mancare,Mâncăruri Gătite & Specialități,Mâncare Gătită,Salata cu ton,300g,"ton, salata iceberg, salata verde, rosii, porumb, ceapa, masline, otet balsamic, sare 1 Add",49.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Meniu Mancare,Mâncăruri Gătite & Specialități,Mâncare Gătită,Salata taraneasca,350g,"salata iceberg, rosii, branza feta, castraveti, masline, ardei, ceapa, morcov, smantana, mustar, sare, piper 1 Add",49.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Meniu Mancare,Aperitive & Gustări,Aperitiv / Gustare,Branza picanta,150g,"branza telemea, branza de vaci, smantana, unt, usturoi, boia, ceapa, sare, piper 1 Add",28.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Meniu Mancare,Aperitive & Gustări,Aperitiv / Gustare,Salata de vinete cu rosii si branza,250g,"vinete coapte, rosii, branza feta, ulei, ceapa, sare 1 Add",44.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Meniu Mancare,Aperitive & Gustări,Aperitiv / Gustare,Branza de vaci proaspata,150g,"branza proaspata de vaci, smantana, unt, ceapa, sare 1 Add",24.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Meniu Mancare,Preparate la Grătar & Mici,Friptură / Grătar,Branza la gratar,150g,"lapte de vaca, lapte de oaie si capra, sare, menta 150 gr 1 Add",44.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Meniu Mancare,Mâncăruri Gătite & Specialități,Mâncare Gătită,Fasole batuta,250g,"fasole boabe, ulei, telina, ceapa, pasta de tomate, usturoi, sare 1 Add",34.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Meniu Mancare - Ciorbe,Mâncăruri Gătite & Specialități,Mâncare Gătită,Gustare nationala,320g,"branza picanta, pranza proaspata de vaci, zacusca sarbeasca, kaizer, rulada afumata, ceafa de porc, muschi de porc afumat, antricot de vita, iahnie sarbeasca 1 Add",68.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Meniu Mancare - Ciorbe,Mâncăruri Gătite & Specialități,Mâncare Gătită,Gustare de post,300g,"zacusca, salata de vinete, iahnie sarbeasca, fasole batuta, rosii, masline, castraveti, ceapa 1 Add",68.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Meniu Mancare - Ciorbe,Mâncăruri Gătite & Specialități,Mâncare Gătită,Proja,180g,"Malai, oua, faina, branza telemea, lapte, ulei, sare 1 Add",34.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Meniu Mancare - Ciorbe,Mâncăruri Gătite & Specialități,Mâncare Gătită,Placinta cu ciuperci 180gr,,"ciuperci, foi de placinta, orez, telina, ulei, ceapa, sare 180 gr 1 Add",34.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Meniu Mancare - Ciorbe,Aperitive & Gustări,Aperitiv / Gustare,Placinta cu branza 180gr,,"branza telemea, foi de placinta, branza de vaci, oua, ulei 180 gr 1 Add",34.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Meniu Mancare - Ciorbe,Ciorbe & Supe,Ciorbă / Supă,Ciorba de fasole cu afumatura + 50g,300ml,"fasole boabe, afumatura porc, morcov, ceapa, ulei, telina, ardei, faina, boia, usturoi, sare, piper, foi de dafin 1 Add",34.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Meniu Mancare - Ciorbe,Ciorbe & Supe,Ciorbă / Supă,Supa crema de pui + 50g,300ml,"carne de pui, oua, ceapa, morcov, telina, ardei, ulei, faina, smantana, sare 1 Add",34.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Meniu Mancare - Ciorbe,Ciorbe & Supe,Ciorbă / Supă,Supa crema de legume,300ml,"cartofi, crutoane, morcov, ceapa, varza, telina, ardei, dovlecel, ulei, sare, piper 1 Add",34.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Meniu Mancare - Ciorbe,Ciorbe & Supe,Ciorbă / Supă,Supa crema de vita + 50g,300ml,"carne de vita, oua, ceapa, morcovi, telina, ardei, ulei, faina, smantana, patrunjel, sare, piper, foi de dafin 1 Add",34.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Meniu Mancare - Ciorbe,Ciorbe & Supe,Ciorbă / Supă,Ciorba de peste + 40g,300ml,"peste, ceapa, morcov, ardei, telina, pasta de tomate, boia, otet, sare, piper, patrunjel, foi de dafin 1 Add",44.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Meniu Mancare - Ciorbe,Mâncăruri Gătite & Specialități,Mâncare Gătită,Dorada pe plita,300g,"dorada, sare, ulei 1 Add",116.4,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Meniu Mancare - Ciorbe,Mâncăruri Gătite & Specialități,Mâncare Gătită,Salau meunier,300g,"file salau, lamaie, ulei, capere, faina, unt, sare 1 Add",116.4,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Meniu Mancare - Ciorbe,Mâncăruri Gătite & Specialități,Mâncare Gătită,Cotlet de somon pe plita,225g,"somon, unt, lamaie, ulei, sare 1 Add",87.3,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Meniu Mancare - Ciorbe,Mâncăruri Gătite & Specialități,Mâncare Gătită,Butterfish pe plita,300g,"butterfish, lamaie, ulei, sare 1 Add",116.4,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Meniu Mancare - Ciorbe,Mâncăruri Gătite & Specialități,Mâncare Gătită,Pastrav pe plita,300g,"pastrav, lamaie, ulei, sare 1 Add",116.4,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Meniu Mancare - Ciorbe,Mâncăruri Gătite & Specialități,Mâncare Gătită,Sprot prajit,100g,Gramaj variabil: selectati cantitatea dorita 1 Add,38.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Meniu Mancare - Peste,Mâncăruri Gătite & Specialități,Mâncare Gătită,Dorada la cuptor in crusta de sare,300g,"dorada, lamaie, sos pesto, sare 1 Add",116.4,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Meniu Mancare - Peste,Mâncăruri Gătite & Specialități,Mâncare Gătită,Calcan prajit,300g,"calcan, lamaie, faina, ulei, sare 1 Add",146.4,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Meniu Mancare - Peste,Mâncăruri Gătite & Specialități,Mâncare Gătită,Calcan pe plita,300g,"calcan, lamaie, ulei, sare 1 Add",146.4,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Meniu Mancare - Specialitati,Mâncăruri Gătite & Specialități,Mâncare Gătită,Calamar pane,100 g,Gramaj variabil: selectati cantitatea dorita 1 Add,38.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Meniu Mancare - Specialitati,Mâncăruri Gătite & Specialități,Mâncare Gătită,Calamar pe plita,100g,Gramaj variabil: selectati cantitatea dorita 1 Add,38.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Meniu Mancare - Specialitati,Cârnați & Platouri,Cârnați,Fasole cu carnati afumati,350g,"carnati de casa afumati, fasole boabe, ardei, ceapa, morcovi, telina, faina, ulei, boia, usturoi, sare 1 Add",54.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Meniu Mancare - Specialitati,Preparate la Grătar & Mici,Friptură / Grătar,Snitel vienez porc,300g,"cotlet de porc, pesmet, faina, oua, ulei, lamaie, sare 1 Add",69.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Meniu Mancare - Specialitati,Preparate la Grătar & Mici,Friptură / Grătar,Snitel karadjordje,400g,"cotlet de porc, branza topita, pesmet, oua, faina, ulei, lamaie, sare 1 Add",89.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Meniu Mancare - Specialitati,Preparate la Grătar & Mici,Friptură / Grătar,Snitel vienez de pui 350gr,,"piept de pui, faina, pesmet, oua, ulei, lamaie, sare 1 Add",69.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Meniu Mancare - Specialitati,Salate,Salată,Ciolan cu varza sau fasole,900g,"ciolan afumat, fasole alba/varza, ceapa, morcov, faina, telina, boia, sare, piper, foi de dafin 1 Add",128.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Meniu Mancare - Specialitati,Preparate la Grătar & Mici,Friptură / Grătar,Snitel de porc in sos de vin alb,300g,"cotlet de porc, vin alb, faina, ulei, sare 1 Add",69.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Meniu Mancare - Specialitati,Preparate la Grătar & Mici,Friptură / Grătar,Snitel de porc in sos de lamaie,300g,"cotlet de porc, lamaie, faina, ulei, sare 1 Add",69.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Meniu Mancare - Specialitati,Preparate la Grătar & Mici,Friptură / Grătar,Snitel de porc in sos de piper,300g,"cotlet de porc, faina, ulei, piper, sare 1 Add",69.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Meniu Mancare - Specialitati,Preparate la Grătar & Mici,Friptură / Grătar,Snitel de porc in sos de ciuperci,300g,"cotlet de porc, ciuperci, smantana, ulei, faina, patrunjel, sare 1 Add",69.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Meniu Mancare - Specialitati,Mâncăruri Gătite & Specialități,Mâncare Gătită,Mesanica de porc picanta,500g,"carne de porc, ceapa, ardei, rosii, ulei, telina, pasta de tomate, sare, chili, piper, patrunjel 1 Add",74.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Meniu Mancare - Gratar,Preparate la Grătar & Mici,Friptură / Grătar,Ficatei de pui 300gr,,"ficatei de pui, ceapa, vin, ulei, sare, piper 1 Add",58.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Meniu Mancare - Gratar,Preparate la Grătar & Mici,Friptură / Grătar,Friptura de miel,300g,"carne de miel, vin, ulei, ceapa, usturoi, sare, piper, foi de dafin 1 Add",79.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Meniu Mancare - Gratar,Preparate la Grătar & Mici,Friptură / Grătar,Burger Sarbesc,470g,"carne de vita, chifla, chipsuri de cartofi, kaizer crocant, cascaval, rosii, castraveti, ulei ceapa, sos kalipso, sos burger, salata verde 1 Add",59.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Meniu Mancare - Gratar,Preparate la Grătar & Mici,Friptură / Grătar,Burger de pui,470g,"carne de pui, chifla, chipsuri de crtofi, kaizer crocant, cascaval, ulei, rosii, castraveti murati, ceapa, sos kalipso, sos burger, salata verde 1 Add",59.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Meniu Mancare - Gratar,Preparate la Grătar & Mici,Friptură / Grătar,Burgerul Gurmandului,480g,"carne de vita, chifla, chipsuri de cartofi, kaizer crocant, cascaval, ulei, rosii, castraveti murati, branza picanta, ceapa, sos kalipso, sos burger, salata verde 1 Add",59.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Meniu Mancare - Gratar,Preparate la Grătar & Mici,Friptură / Grătar,Mix Grill Viata sanatoasa,1650g,"cartofi prajiti, plescavita, mititei, carnati de casa afumati, costite picante de porc, muschi alb, frigarui de porc, muschi alb, frigarui de porc, kaizr la gratar, ulei, vin, ceapa, sare 1 Add",248.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Meniu Mancare - Gratar,Preparate la Grătar & Mici,Friptură / Grătar,Plescavita,300g,"carne de vita tocata, ceapa, ulei, sare, piper 1 Add",68.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Meniu Mancare - Gratar,Preparate la Grătar & Mici,Mici,Mititei,300g,"carne de vita tocata, ceapa, ulei, sare, piper 1 Add",68.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Meniu Mancare - Gratar,Preparate la Grătar & Mici,Friptură / Grătar,Carne ciupita,300g,"carne vita tocata, cascaval, sunca presata, ulei, usturoi, boia, sare, piper, patrunjel 1 Add",68.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Meniu Mancare - Gratar,Preparate la Grătar & Mici,Friptură / Grătar,Specialitatea gurmandului,300g,"carne de vita tocata, cascaval, carne afumata, prapur, boia, sare, piper 1 Add",78.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Meniu Mancare - Gratar,Preparate la Grătar & Mici,Friptură / Grătar,Kaiser la gratar,300g,"sunculita de porc afumata (kaizer), sare 1 Add",68.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Meniu Mancare - Gratar,Preparate la Grătar & Mici,Friptură / Grătar,Carnati de casa afumati 300gr,,"carne de porc, slanina, carne de vita tocata, usturoi, sare, zahar, chili fulgi, piper 1 Add",64.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Meniu Mancare - Gratar,Preparate la Grătar & Mici,Friptură / Grătar,Carnati de oaie la gratar,300g,"carne tocata de oaie, sare, boia, usturoi, piper 1 Add",69.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Meniu Mancare - Gratar,Preparate la Grătar & Mici,Friptură / Grătar,Frigarui de pui invelite in bacon,300g,"piept de pui, bacon, sare, piper 1 Add",68.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Meniu Mancare - Gratar,Preparate la Grătar & Mici,Friptură / Grătar,Frigarui de porc,300g,"cotlet de porc, ulei, sare, piper 1 Add",68.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Meniu Mancare - Gratar,Preparate la Grătar & Mici,Friptură / Grătar,Piept de pui la gratar,300g,"piept de pui, ulei, sare, piper 1 Add",68.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Meniu Mancare - Garnituri,Mâncăruri Gătite & Specialități,Mâncare Gătită,Costite picante de porc,400g,"coaste de porc, vin alb, sare, boia, piper, cimbru, foi de dafin, 1 Add",78.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Meniu Mancare - Garnituri,Preparate la Grătar & Mici,Friptură / Grătar,Muschi alb impletit,300g,"cotlet de porc, ulei, sare, piper 1 Add",78.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Meniu Mancare - Garnituri,Preparate la Grătar & Mici,Friptură / Grătar,Muschi alb la gratar,300g,"cotlet de porc, ulei, sare, piper 1 Add",78.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Meniu Mancare - Garnituri,Preparate la Grătar & Mici,Friptură / Grătar,Muschi alb afumat,300g,"cotlet de porc, ulei, sare, piper, zahar 1 Add",98.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Meniu Mancare - Garnituri,Preparate la Grătar & Mici,Friptură / Grătar,Muschi taranesc,300g,"ceafa de porc afumata, ulei, sare, zahar 1 Add",98.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Meniu Mancare - Garnituri,Mâncăruri Gătite & Specialități,Mâncare Gătită,Garnitura dalmatiana,300g,"spanac, cartofi, ulei, usturoi, sare, piper 1 Add",34.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Meniu Mancare - Garnituri,Garnituri,Garnitură,Orez sarbesc,200g,"orez, ceapa, ardei, morcov, telina, ulei, sare, piper, foi de dafin 1 Add",24.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Meniu Mancare - Garnituri,Mâncăruri Gătite & Specialități,Mâncare Gătită,Spanac cu oua ochiuri,350g,"spanac, oua, ulei, usturoi, sare, piper 1 Add",44.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Meniu Mancare - Garnituri,Mâncăruri Gătite & Specialități,Mâncare Gătită,Spanac cu usturoi,220g,"spanac, ulei, usturoi, sare, piper 1 Add",34.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Meniu Mancare - Garnituri,Mâncăruri Gătite & Specialități,Mâncare Gătită,Cartofi natur,270g,"cartofi, unt, sare, patrunjel 1 Add",24.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Meniu Mancare - Garnituri,Mâncăruri Gătite & Specialități,Mâncare Gătită,Cartofi prajiti,230g,"cartofi, ulei, sare 1 Add",24.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Meniu Mancare - Garnituri,Mâncăruri Gătite & Specialități,Mâncare Gătită,Cartofi taranesti,320g,"cartofi, ceapa, telina, ardei, ulei, usturoi, boia, sare, piper 1 Add",24.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Meniu Mancare - Garnituri,Garnituri,Garnitură,Piure de cartofi,230g,"cartofi, lapte, unt, sare 1 Add",24.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Meniu Mancare - Garnituri,Garnituri,Garnitură,Mamaliga,250g,"malai, ulei, sare 1 Add",19.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Meniu Mancare - Garnituri,Salate,Salată,Varza calita cu afumatura,270g,"varza murata, varza proaspata, carne afumata d eporc, ulei, ceapa, rosii, pasta de tomate, boia, sare, piper 1 Add",39.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Meniu Mancare - Garnituri,Preparate la Grătar & Mici,Friptură / Grătar,Legume la gratar,200g,"vinete, dovlecei, ardei, rosii, ciuperci, ceapa, ulei de masline, oregano, sare 1 Add",39.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Meniu Mancare - Brutarie,Mâncăruri Gătite & Specialități,Mâncare Gătită,Fasole uscata gatita,380g,"fasole boabe, ardei, ceapa, morcov, telina, faina, ulei, usturoi, boia, sare, piper 1 Add",38.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Meniu Mancare - Brutarie,Mâncăruri Gătite & Specialități,Mâncare Gătită,Brutarie,180g,"Lipie sarbeasca 180g faina, ulei, drojdie, sare 1 Add Turta sarbeasca 180g 14.80 lei faina, ulei, unt, drojdie, usturoi. sare, condimente (usturoi, oregano) 1 Add Turta sarbeasca picanta 180g 14.80 lei faina, ulei, unt, drojdie, usturoi, sare, condimente (usturoi, oregano, chili) 1 Add",9.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Meniu Mancare - Brutarie,Mâncăruri Gătite & Specialități,Mâncare Gătită,Lipie sarbeasca,180g,"faina, ulei, drojdie, sare 1 Add",9.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Meniu Mancare - Brutarie,Mâncăruri Gătite & Specialități,Mâncare Gătită,Turta sarbeasca,180g,"faina, ulei, unt, drojdie, usturoi. sare, condimente (usturoi, oregano) 1 Add",14.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Meniu Mancare - Brutarie,Mâncăruri Gătite & Specialități,Mâncare Gătită,Turta sarbeasca picanta,180g,"faina, ulei, unt, drojdie, usturoi, sare, condimente (usturoi, oregano, chili) 1 Add",14.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Meniu Mancare - Brutarie,Mâncăruri Gătite & Specialități,Mâncare Gătită,Salata sarbeasca,250g,"rosii, castraveti, ardei, ceapa, ulei, sare 1 Add",28.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Meniu Mancare - Brutarie,Salate,Salată,Salata de varza,200g,"varza, ulei, otet, sare 1 Add",16.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Meniu Mancare - Brutarie,Mâncăruri Gătite & Specialități,Mâncare Gătită,Salata verde,150g,"salata verde, lamaie, otet, ulei, sare 1 Add",18.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Meniu Mancare - Brutarie,Mâncăruri Gătite & Specialități,Mâncare Gătită,Salata castraveti,200g,"castraveti, ulei, otet, sare 1 Add",19.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Meniu Mancare - Brutarie,Mâncăruri Gătite & Specialități,Mâncare Gătită,Salata de rosii,200g,"rosii, ulei, sare 1 Add",19.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Meniu Mancare - Brutarie,Mâncăruri Gătite & Specialități,Mâncare Gătită,Salata de ardei copti,180g,"ardei capia copt, ulei, usturoi, otet, sare 1 Add",28.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Meniu Mancare - Salate,Mâncăruri Gătite & Specialități,Mâncare Gătită,Salata sopska,250g,"rosii, castraveti, ardei, branza telemea rasa, ceapa, ulei, sare 1 Add",28.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Meniu Mancare - Salate,Mâncăruri Gătite & Specialități,Mâncare Gătită,Salata de ardei iuti copti,150g,ardei iuti copti 1 Add,28.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Meniu Mancare - Salate,Salate,Salată,Salata de muraturi,250g,"varza murata, casttraveti murati, otet, gogosari, gogonele murate, conopida murata, morcovi murati, ulei, boia 1 Add",34.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Meniu Mancare - Desert,Desert,Desert,Salata de ciuperci murate,250g,"ciuperci pleurotus, morcovi, usturoi, hrean, otet, sare, piper, foi dafin 1 Add",34.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Meniu Mancare - Desert,Salate,Salată,Varza murata,270g,"varza alba, ulei, boia, sare 1 Add",19.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Meniu Mancare - Desert,Desert,Desert,Castraveti murati,270g,"castraveti, otet, sare, piper, foi de dafin, boabe de mustar 1 Add",19.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Meniu Mancare - Desert,Desert,Desert,Gogosari murati,250g,"gogosari, otet, sare, piper, foi de dafin, boabe mustar 1 Add",19.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Meniu Mancare - Desert,Desert,Desert,Salata de ceapa,150g,"ceapa, otet, ulei, sare 1 Add",19.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Meniu Mancare - Desert,Desert,Desert,Tiramisu,150g,"mascarpone, piscoturi, oua, zahar, frisca, smantana, cafea, rom 1 Add",39.8,RON,2026-09-04T14:34:05.544Z
